"","playlist_name","playlist_img","track_name","track_uri","artist_name","album_name","album_img","track_added_at","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode"
"682","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","when the party's over","14JzyD6FlBD5z0wV5P07YI","Billie Eilish","when the party's over","https://i.scdn.co/image/b322fdd64bf41d292684ca57a919d5fc9c537072",1970-01-01,0.498,0.104,"C#",-14.08,"minor",0.0621,0.979,7.86e-05,0.0895,0.205,124.001,199931,3,"C# minor"
"683","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Taste (feat. Offset)","5IaHrVsrferBYDm0bDyABy","Tyga","Taste (feat. Offset)","https://i.scdn.co/image/e60b1360e88ffbe40aa0d93e2d755bcb3dee9868",1970-01-01,0.884,0.559,"C",-7.442,"major",0.12,0.0236,0,0.101,0.342,97.994,232959,4,"C major"
"684","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Arms Around You (feat. Maluma & Swae Lee)","2LskIZrCeLxRvCiGP8gxlh","XXXTENTACION","Arms Around You (feat. Maluma & Swae Lee)","https://i.scdn.co/image/beed5edf4331ac27c2095a04ca51d84cc25133f8",1970-01-01,0.703,0.723,"A",-5.45,"minor",0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903,4,"A minor"
"685","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","SAD!","3ee8Jmje8o58CHK66QrVC2","XXXTENTACION","?","https://i.scdn.co/image/2e70e7b198acc3bb03aaba9424c5fb23fb38c536",1970-01-01,0.74,0.613,"G#",-4.88,"major",0.145,0.258,0.00372,0.123,0.473,75.023,166606,4,"G# major"
"686","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","rockstar (feat. 21 Savage)","0e7ipj03S05BNilyu5bRzt","Post Malone","beerbongs & bentleys","https://i.scdn.co/image/77eb7c17cafe5503142eccafbd4305f6d4325832",1970-01-01,0.587,0.535,"F",-6.09,"minor",0.0898,0.117,6.56e-05,0.131,0.14,159.847,218147,4,"F minor"
"687","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","whoa (mind in awe)","7pdF27mSDuPWhppnHAmWHa","XXXTENTACION","SKINS","https://i.scdn.co/image/cc8658d17dd767d98455296c216b8e305836e9a9",1970-01-01,0.735,0.525,"F#",-2.939,"minor",0.0441,0.653,0.918,0.101,0.369,160.147,157777,4,"F# minor"
"688","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Bad Liar","2RSHsoi04658QL5xgQVov3","Imagine Dragons","Origins (Deluxe)","https://i.scdn.co/image/6ac2ed0481154149e2ca501b5dcbe3c1ac937c43",1970-01-01,0.383,0.637,"D#",-6.993,"major",0.0703,0.0722,0,0.368,0.0827,177.913,260773,4,"D# major"
"689","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","2002","2BgEsaKNfHUdlh97KmvFyo","Anne-Marie","Speak Your Mind (Deluxe)","https://i.scdn.co/image/d9097ed176634a7c0e9cdbb88730d984c7390d65",1970-01-01,0.697,0.683,"C#",-2.881,"minor",0.117,0.0372,0,0.137,0.603,96.133,186987,4,"C# minor"
"690","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Be Alright","3EPXxR3ImUwfayaurPi3cm","Dean Lewis","Be Alright","https://i.scdn.co/image/294631ce16704eb6e6d63c8201bb07f43397ce69",1970-01-01,0.553,0.586,"B",-6.319,"major",0.0362,0.697,0,0.0813,0.443,126.684,196373,4,"B major"
"691","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","imagine","0todbbT9g5uQGbeFCiBf2F","Ariana Grande","imagine","https://i.scdn.co/image/54e0a51655d5fe48e300cf47e3db0e9f35425428",1970-01-01,0.714,0.474,"G#",-4.993,"major",0.039,0.374,0,0.106,0.376,62.484,212293,3,"G# major"
"692","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Nothing Breaks Like a Heart (feat. Miley Cyrus)","27rdGxbavYJeBphck5MZAF","Mark Ronson","Nothing Breaks Like a Heart (feat. Miley Cyrus)","https://i.scdn.co/image/6660f96688785c4b222c32a53eeb484c68a10610",1970-01-01,0.601,0.794,"G",-5.844,"minor",0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,4,"G minor"
"693","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Undecided","7uiBocndm12aKbsdnQ3Scx","Chris Brown","Undecided","https://i.scdn.co/image/2e78e2c44bfc92e05544f6af316625e28e6592ac",1970-01-01,0.441,0.527,"D#",-5.318,"major",0.0966,0.172,0,0.233,0.589,96.37,187298,4,"D# major"
"694","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Banomoya","6GBwubUOhEQVbIaTh0QTzs","Prince Kaybee","Banomoya","https://i.scdn.co/image/65113591b749b19502354cd2a915a4afcad6b070",1970-01-01,0.817,0.738,"D#",-10.753,"minor",0.0419,0.0356,0.676,0.102,0.541,123.986,310776,4,"D# minor"
"695","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","I Found You / Nilda’s Story (with Calvin Harris & Miguel)","3eVuglKxN2sjoIGHAsFAge","benny blanco","I Found You / Nilda’s Story (with Calvin Harris & Miguel)","https://i.scdn.co/image/c9d36f9d1279f22d8451b132b792663aa010d70a",1970-01-01,0.376,0.24,"F#",-9.79,"major",0.045,0.941,0.0163,0.126,0.202,78.787,191465,5,"F# major"
"696","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","The Middle","09IStsImFySgyp0pIQdqAc","Zedd","The Middle","https://i.scdn.co/image/eca361d8c370276420588fe8eb37321a15f9d931",1970-01-01,0.753,0.657,"G",-3.061,"major",0.0449,0.171,0,0.112,0.437,107.01,184732,4,"G major"
"697","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Nonstop","0TlLq3lA83rQOYtrqBqSct","Drake","Scorpion","https://i.scdn.co/image/542d705154be4049fc927050d006987e63739bbd",1970-01-01,0.912,0.412,"G",-8.074,"major",0.124,0.0164,0.013,0.104,0.422,154.983,238614,4,"G major"
"698","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Drip Too Hard (Lil Baby & Gunna)","78QR3Wp35dqAhFEc2qAGjE","Lil Baby","Drip Harder","https://i.scdn.co/image/f083753c4b40b099f09ad8b997bff426da6bdc81",1970-01-01,0.896,0.671,"C#",-6.977,"minor",0.289,0.103,0,0.552,0.358,112.502,145543,4,"C# minor"
"699","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Crushed Up","7AYuSG1LoaaFVKjOxsB6Vh","Future","Crushed Up","https://i.scdn.co/image/04688ccf165b0475e98a28e223a40affb469efa1",1970-01-01,0.782,0.599,"A#",-6.817,"minor",0.209,0.0372,0,0.175,0.586,157.999,150323,4,"A# minor"
"700","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Fela In Versace","4VmIqdbPsBUMAxCf2nnLD3","AKA","Touch My Blood","https://i.scdn.co/image/943b51d046ae65261a9a99d2a850e106dcd50c6f",1970-01-01,0.891,0.586,"C",-7.17,"major",0.102,0.028,0,0.0863,0.594,93.953,328085,4,"C major"
"701","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Wow.","6MWtB6iiXyIwun0YzU6DFP","Post Malone","Wow.","https://i.scdn.co/image/4a09059a2a756967588647bbcb5fd5f6fd8dd434",1970-01-01,0.833,0.539,"B",-7.399,"minor",0.178,0.163,2.1e-06,0.101,0.385,99.947,149520,4,"B minor"
"702","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Lepšia Pesnicka","6ntmdHcXnxQFnjFhgaInIV","DMS","Prepácte","https://i.scdn.co/image/f681127a73549da26146db46cb2b3d0859c54975",1970-01-01,0.742,0.574,"D#",-6.539,"minor",0.291,0.633,0,0.0953,0.561,160.261,198750,4,"D# minor"
"703","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Without Me","5p7ujcrUXASCNwRaWNHR1C","Halsey","Without Me","https://i.scdn.co/image/dd916d01780a9591c8a02944fa06aaf30ca3e374",1970-01-01,0.752,0.488,"F#",-7.05,"major",0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4,"F# major"
"704","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Gauc Storytelling","0NVocBNVd5KHLcRssFWmTv","Gleb","Gauc Storytelling","https://i.scdn.co/image/35fc6110dbc62068b154e85ec7c9e0145f6832c6",1970-01-01,0.809,0.764,"B",-6.773,"minor",0.253,0.11,0,0.185,0.158,104.059,271432,4,"B minor"
"705","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Sunflower - Spider-Man: Into the Spider-Verse","3KkXRkHbMCARz0aVfEt68P","Post Malone","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)","https://i.scdn.co/image/3aa37254a41cf96e81572524ec523cb870f2bb89",1970-01-01,0.76,0.479,"D",-5.574,"major",0.0466,0.556,0,0.0703,0.913,89.911,158040,4,"D major"
"706","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Zlatí a Zároven Kanál","5N3u2S8O3cm6F23FNGGPwi","DMS","Prepácte","https://i.scdn.co/image/f681127a73549da26146db46cb2b3d0859c54975",1970-01-01,0.701,0.881,"C#",-5.683,"minor",0.316,0.557,0,0.166,0.738,139.961,185143,4,"C# minor"
"707","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Shallow","2VxeLyX666F8uXCJ0dZF8B","Lady Gaga","A Star Is Born Soundtrack","https://i.scdn.co/image/c58764827434c5471f944b0700ab98fd3d0bd5a7",1970-01-01,0.572,0.385,"G",-6.362,"major",0.0308,0.371,0,0.231,0.323,95.799,215733,4,"G major"
"708","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","High Hopes","1rqqCSm0Qe4I9rUvWncaom","Panic! At The Disco","Pray For The Wicked","https://i.scdn.co/image/5a0c73915586db4a6acf0a92eb7c503877f1c9a4",1970-01-01,0.579,0.904,"F",-2.729,"major",0.0618,0.193,0,0.064,0.681,82.014,190947,4,"F major"
"709","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Sweet but Psycho","25sgk305KZfyuqVBQIahim","Ava Max","Sweet but Psycho","https://i.scdn.co/image/9f92262af6d017302030d673f2826260b777edaf",1970-01-01,0.719,0.704,"C#",-4.724,"major",0.0476,0.0691,0,0.166,0.628,133.002,187436,4,"C# major"
"710","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","thank u, next","2rPE9A1vEgShuZxxzR2tZH","Ariana Grande","thank u, next","https://i.scdn.co/image/77eb7c17cafe550337bbb4711235a0128db66a66",1970-01-01,0.724,0.647,"C#",-5.642,"major",0.0658,0.28,0,0.102,0.435,106.96,207333,4,"C# major"
"711","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Kardio","7hank1dOJsHakKfvRjhnej","DMS","Prepácte","https://i.scdn.co/image/f681127a73549da26146db46cb2b3d0859c54975",1970-01-01,0.848,0.627,"F",-6.319,"minor",0.305,0.185,0,0.0562,0.772,87.958,212727,4,"F minor"
"712","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Stále Málo","0CwtMawWVnJh4bHJdiVk32","DMS","Prepácte","https://i.scdn.co/image/f681127a73549da26146db46cb2b3d0859c54975",1970-01-01,0.695,0.687,"G#",-5.359,"major",0.311,0.277,0,0.112,0.536,97.856,213673,4,"G# major"
"713","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Close To Me (with Diplo) (feat. Swae Lee)","5JEx7HbmvHQQswJCsoo9rA","Ellie Goulding","Close To Me (feat. Swae Lee)","https://i.scdn.co/image/ae57b175f4e231814a63958ea13f939e1ec5aaa8",1970-01-01,0.574,0.758,"C#",-5.029,"minor",0.0621,0.0969,0,0.395,0.492,144.111,182623,4,"C# minor"
"714","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","In My Mind","0E9ZjEAyAwOXZ7wJC0PD33","Dynoro","In My Mind","https://i.scdn.co/image/a0b8ff14e272c79221ff1924f109eee9e01432a4",1970-01-01,0.694,0.77,"F#",-5.335,"major",0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4,"F# major"
"715","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Horsia Pesnicka","3wojPDIdheM2BJUgzwlEpl","DMS","Prepácte","https://i.scdn.co/image/f681127a73549da26146db46cb2b3d0859c54975",1970-01-01,0.678,0.678,"D",-4.966,"major",0.297,0.076,0,0.178,0.534,159.934,194225,4,"D major"
"716","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Nothing Breaks Like a Heart (feat. Miley Cyrus)","27rdGxbavYJeBphck5MZAF","Mark Ronson","Nothing Breaks Like a Heart (feat. Miley Cyrus)","https://i.scdn.co/image/6660f96688785c4b222c32a53eeb484c68a10610",1970-01-01,0.601,0.794,"G",-5.844,"minor",0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,4,"G minor"
"717","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Colštok","02rkQAsROrDDlwiT0hvk95","DMS","Prepácte","https://i.scdn.co/image/f681127a73549da26146db46cb2b3d0859c54975",1970-01-01,0.6,0.723,"G",-6.367,"major",0.558,0.62,0,0.171,0.395,128.005,401076,4,"G major"
"718","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Bohemian Rhapsody - Remastered 2011","7tFiyTwD0nx5a1eklYtX2J","Queen","A Night At The Opera (Deluxe Remastered Version)","https://i.scdn.co/image/f6e02ce8bc9e91afa0e220703072c20bf72c72c5",1970-01-01,0.397,0.396,"D#",-9.91,"major",0.05,0.254,0,0.268,0.227,142.913,354320,4,"D# major"
"719","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Big Mac","16Ag0oSMzscitsdeK3ATiB","DMS","Prepácte","https://i.scdn.co/image/f681127a73549da26146db46cb2b3d0859c54975",1970-01-01,0.641,0.753,"A",-4.255,"minor",0.11,0.302,0,0.0917,0.535,153.934,178442,4,"A minor"
"720","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Bad Liar","2RSHsoi04658QL5xgQVov3","Imagine Dragons","Origins (Deluxe)","https://i.scdn.co/image/6ac2ed0481154149e2ca501b5dcbe3c1ac937c43",1970-01-01,0.383,0.637,"D#",-6.993,"major",0.0703,0.0722,0,0.368,0.0827,177.913,260773,4,"D# major"
"721","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Happier","2dpaYNEQHiRxtZbfNsse99","Marshmello","Happier","https://i.scdn.co/image/13e7cea6399eaaf6cc7ead76e9582f8a9e37dbff",1970-01-01,0.687,0.792,"F",-2.749,"major",0.0452,0.191,0,0.167,0.671,100.015,214290,4,"F major"
"722","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","YYASMIN","37707WWKlfDSxYbmOEDZtF","Zayo","NAVZDY MLADY","https://i.scdn.co/image/77eb7c17cafe5503ced4684b085f2e92036612cf",1970-01-01,0.729,0.482,"D",-7.081,"major",0.0888,0.461,0,0.184,0.249,150.051,188826,4,"D major"
"723","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Wo Ist Mein Hund","1KetHFWStr3DbFR7ujuveY","DMS","Prepácte","https://i.scdn.co/image/f681127a73549da26146db46cb2b3d0859c54975",1970-01-01,0.8,0.779,"F#",-5.919,"minor",0.114,0.221,0,0.111,0.426,125.028,232320,4,"F# minor"
"724","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Natural","2FY7b99s15jUprqC0M5NCT","Imagine Dragons","Origins (Deluxe)","https://i.scdn.co/image/6ac2ed0481154149e2ca501b5dcbe3c1ac937c43",1970-01-01,0.704,0.611,"D",-6.112,"major",0.0409,0.217,0,0.0812,0.22,100,189467,4,"D major"
"725","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Vinymocná","5Bj4CN11iAACn4oTgbgzOw","DMS","Prepácte","https://i.scdn.co/image/f681127a73549da26146db46cb2b3d0859c54975",1970-01-01,0.61,0.707,"D",-6.676,"major",0.338,0.248,0,0.0774,0.39,120.04,210114,4,"D major"
"726","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","4w8niZpiMy6qz1mntFA5uM","DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","https://i.scdn.co/image/cca02c139eb4270d5e396086329c97c782c7b478",1970-01-01,0.841,0.798,"C#",-4.206,"minor",0.229,0.153,3.33e-06,0.0618,0.591,95.948,212500,4,"C# minor"
"727","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Eastside (with Halsey & Khalid)","7FGq80cy8juXBCD2nrqdWU","benny blanco","FRIENDS KEEP SECRETS","https://i.scdn.co/image/f3420e21041cf842dca37865ce02585c790a0f63",1970-01-01,0.632,0.686,"F#",-7.665,"minor",0.243,0.549,0,0.2,0.329,89.949,170770,4,"F# minor"
"728","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","ZEZE (feat. Travis Scott & Offset)","0FZ4Dmg8jJJAPJnvBIzD9z","Kodak Black","Dying To Live","https://i.scdn.co/image/db2133234d458f432ca207e163a801524a15f993",1970-01-01,0.861,0.603,"G#",-5.788,"minor",0.176,0.0521,0,0.0924,0.504,98.043,228760,4,"G# minor"
"729","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Des Mech Celi","1xFyz2RvMyVmtScHuAWs6q","DMS","Prepácte","https://i.scdn.co/image/f681127a73549da26146db46cb2b3d0859c54975",1970-01-01,0.73,0.891,"A",-5.765,"minor",0.354,0.19,0,0.166,0.544,96.907,209072,4,"A minor"
"730","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","when the party's over","14JzyD6FlBD5z0wV5P07YI","Billie Eilish","when the party's over","https://i.scdn.co/image/b322fdd64bf41d292684ca57a919d5fc9c537072",1970-01-01,0.498,0.104,"C#",-14.08,"minor",0.0621,0.979,7.86e-05,0.0895,0.205,124.001,199931,3,"C# minor"
"731","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Happy Now (feat. Sandro Cavazza)","14sOS5L36385FJ3OL8hew4","Kygo","Happy Now (feat. Sandro Cavazza)","https://i.scdn.co/image/4c3c7043fcc1a585cdd54907280521bc7e5341bf",1970-01-01,0.693,0.575,"A",-6.998,"major",0.0801,0.374,0,0.252,0.492,117.999,211362,4,"A major"
"732","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Better Now","7dt6x5M1jzdTEt8oCbisTK","Post Malone","beerbongs & bentleys","https://i.scdn.co/image/77eb7c17cafe5503142eccafbd4305f6d4325832",1970-01-01,0.68,0.563,"A#",-5.843,"major",0.0454,0.354,0,0.136,0.374,145.028,231267,4,"A# major"
"733","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Tento Klub","0ejdPzzUkkH0tTMTS4YOCg","DMS","Prepácte","https://i.scdn.co/image/f681127a73549da26146db46cb2b3d0859c54975",1970-01-01,0.754,0.837,"F#",-4.709,"major",0.245,0.302,6.92e-06,0.102,0.668,93.911,213670,4,"F# major"
"734","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Promises (with Sam Smith)","5N5k9nd479b1xpDZ4usjrg","Calvin Harris","Promises (with Sam Smith)","https://i.scdn.co/image/b0875765de11e1b6bdfbdd07c2de72e65c02f524",1970-01-01,0.781,0.768,"B",-5.991,"major",0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309,4,"B major"
"735","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Kiss and Make Up","13hvHEstJ4sNbzdroPrPI3","Dua Lipa","Dua Lipa (Complete Edition)","https://i.scdn.co/image/a59ba61362a7301facba81a94c9cb1d9d4496b3a",1970-01-01,0.675,0.729,"G#",-4.383,"major",0.146,0.0557,0,0.189,0.63,99.986,190560,4,"G# major"
"736","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Trek Nulaštyri","6M49Y8uNSo6J9KZRBdIFAx","DMS","Prepácte","https://i.scdn.co/image/f681127a73549da26146db46cb2b3d0859c54975",1970-01-01,0.658,0.773,"C#",-6.114,"major",0.38,0.0987,0,0.707,0.808,85.986,371256,4,"C# major"
"737","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","SICKO MODE","2xLMifQCjDGFmkHkpNLD9h","Travis Scott","ASTROWORLD","https://i.scdn.co/image/cdca7dc20c778ada42fb18506ea1f26857f01d17",1970-01-01,0.834,0.73,"G#",-3.714,"major",0.222,0.00513,0,0.124,0.446,155.008,312820,4,"G# major"
"738","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Nemám cas","5MnBkZKwkkM7qEtuRdwwBq","DMS","Prepácte","https://i.scdn.co/image/f681127a73549da26146db46cb2b3d0859c54975",1970-01-01,0.649,0.635,"A#",-5.269,"minor",0.179,0.239,0,0.369,0.538,150.08,214400,4,"A# minor"
"739","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","imagine","0todbbT9g5uQGbeFCiBf2F","Ariana Grande","imagine","https://i.scdn.co/image/54e0a51655d5fe48e300cf47e3db0e9f35425428",1970-01-01,0.714,0.474,"G#",-4.993,"major",0.039,0.374,0,0.106,0.376,62.484,212293,3,"G# major"
"740","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","H8klub","3J2EuFBcPSPgb6v7oQ5h4z","DMS","Prepácte","https://i.scdn.co/image/f681127a73549da26146db46cb2b3d0859c54975",1970-01-01,0.669,0.871,"C#",-3.55,"major",0.253,0.168,0,0.255,0.773,94.025,148730,4,"C# major"
"741","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Je Mi...","6gcZbQA0LYz2hfqMAZny7f","Kali","Dovi, Dopo","https://i.scdn.co/image/6f19c9c0ed4f8c8ded94ff480516f6f66d74d8df",1970-01-01,0.743,0.732,"G#",-3.981,"major",0.1,0.242,0,0.0823,0.869,74.65,220892,4,"G# major"
"742","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Let You Love Me","5Fla3zyOCcIRqrDoKLU0DP","Rita Ora","Phoenix (Deluxe)","https://i.scdn.co/image/47841a865a85ae39da440a1346e56190bf035d02",1970-01-01,0.531,0.854,"A#",-3.149,"major",0.198,0.288,0,0.0773,0.456,94.419,190000,4,"A# major"
"743","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Saturday Nights","5kfNriitmkNE8mUbZ7gbq8","Khalid","Suncity","https://i.scdn.co/image/745289626882a42ef6e89ccc2ea06110518fb23c",1970-01-01,0.551,0.44,"A#",-8.559,"major",0.0985,0.606,3.02e-05,0.11,0.341,167.923,210667,4,"A# major"
"744","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Going Bad (feat. Drake)","2IRZnDFmlqMuOrYOLnZZyc","Meek Mill","Championships","https://i.scdn.co/image/77eb7c17cafe5503c5866117e0a3e5fc94620101",1970-01-01,0.889,0.496,"E",-6.365,"minor",0.0905,0.259,0,0.252,0.544,86.003,180522,4,"E minor"
"745","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Body (feat. brando)","7K7MUBCnzgBAvMVW2RTWNs","Loud Luxury","Body (feat. brando)","https://i.scdn.co/image/c8efa1b49fae6f4c47cc70715174b8f748450f34",1970-01-01,0.752,0.764,"C#",-4.399,"major",0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,4,"C# major"
"746","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Solo (feat. Demi Lovato)","3NuK5xMlSlB6K2Qp16zf3h","Clean Bandit","What Is Love? (Deluxe)","https://i.scdn.co/image/5a1136e441d47aadb780e9c14338e9452946ad77",1970-01-01,0.74,0.622,"B",-4.608,"minor",0.0446,0.0357,4.85e-05,0.356,0.556,104.966,222707,4,"B minor"
"747","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Arms Around You (feat. Maluma & Swae Lee)","2LskIZrCeLxRvCiGP8gxlh","XXXTENTACION","Arms Around You (feat. Maluma & Swae Lee)","https://i.scdn.co/image/beed5edf4331ac27c2095a04ca51d84cc25133f8",1970-01-01,0.703,0.723,"A",-5.45,"minor",0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903,4,"A minor"
"748","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Be Alright","3EPXxR3ImUwfayaurPi3cm","Dean Lewis","Be Alright","https://i.scdn.co/image/294631ce16704eb6e6d63c8201bb07f43397ce69",1970-01-01,0.553,0.586,"B",-6.319,"major",0.0362,0.697,0,0.0813,0.443,126.684,196373,4,"B major"
"749","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Ruin My Life","5tAa8Uaqr4VvA3693mbIhU","Zara Larsson","Ruin My Life","https://i.scdn.co/image/8b27a24ee5d5d0ba7c172508718cf10941226535",1970-01-01,0.665,0.699,"B",-5.265,"major",0.0578,0.423,0,0.0969,0.585,124.896,190932,4,"B major"
"750","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Another One Bites The Dust - Remastered 2011","5vdp5UmvTsnMEMESIF2Ym7","Queen","The Game (2011 Remaster)","https://i.scdn.co/image/6650028fd722f903a9e8ed1d4d7ff17a665a1405",1970-01-01,0.933,0.528,"F",-6.472,"minor",0.161,0.112,0.312,0.163,0.754,109.967,214653,4,"F minor"
